,track_id,n_frames_present,frame1,framef,mean_dn,std_dn,mean_dist,completeness,gap
1335,891,1,132,132,10847.19921875,,,1.0,0
1336,150,13,18,30,10838.714092548076,1267.9908934478385,1.743664132241526,1.0,0
1337,482,1,69,69,10833.6171875,,,1.0,0
1338,1221,2,189,190,10811.34765625,1792.5488359382662,1.7029386365926635,1.0,0
1339,1695,1,278,278,10810.375,,,1.0,0
1340,998,3,149,151,10802.2548828125,1569.2939295223925,1.5585760994828792,1.0,0
1341,1252,5,194,198,10799.337890625,1159.8115253283022,2.165040989697857,1.0,0
1342,121,4,13,16,10788.036376953125,882.0623957167808,1.7225970960613666,1.0,0
1343,1088,11,166,176,10780.69912997159,827.7681428357655,1.9520050812875673,1.0,0
1344,649,55,99,153,10714.024485085227,1398.3551543516946,1.8378584263158584,1.0,0
1345,2163,1,358,358,10709.556640625,,,1.0,0
1346,1565,9,256,264,10706.680121527777,1283.39183021463,1.771394339132894,1.0,0
1347,2065,1,340,340,10704.19921875,,,1.0,0
1348,1164,3,179,181,10688.190755208334,1520.7541077543876,1.7528571371623292,1.0,0
1349,1570,2,256,257,10676.423828125,1622.0421890529317,1.8027756377319946,1.0,0
1350,159,11,19,29,10673.895063920454,1107.2548371876085,1.862597432469493,1.0,0
1351,1979,1,327,327,10672.6943359375,,,1.0,0
1352,1348,1,212,212,10668.546875,,,1.0,0
1353,1024,2,155,156,10658.00732421875,524.8562231414089,2.078995483934964,1.0,0
1354,1795,1,295,295,10650.810546875,,,1.0,0
1355,2087,11,343,353,10642.120294744318,922.6871348282394,1.7965615704097364,1.0,0
1356,194,2,24,25,10635.07763671875,69.58027401630868,2.23606797749979,1.0,0
1357,251,1,35,35,10633.1005859375,,,1.0,0
1358,1286,1,200,200,10628.82421875,,,1.0,0
1359,271,1,40,40,10625.697265625,,,1.0,0
1360,938,21,139,159,10609.913969494048,1254.494341427842,1.8159020286282028,1.0,0
1361,1202,3,185,187,10608.747721354166,1591.6658160726995,1.9571067811865475,1.0,0
1362,1246,10,193,202,10576.03974609375,1057.2851571264514,1.807857483506316,1.0,0
1363,1213,2,187,188,10568.06494140625,1914.4840141889515,1.8027756377319946,1.0,0
1364,469,293,67,359,10562.423371507039,1151.1299880994195,1.7207156510906871,1.0,0
1365,1005,5,151,155,10559.0708984375,1370.6025164368864,1.663171526224624,1.0,0
1366,392,2,60,61,10547.16015625,355.32391968210413,2.1095023109728612,1.0,0
1367,577,1,87,87,10532.7919921875,,,1.0,0
1368,1696,1,278,278,10517.5029296875,,,1.0,0
1369,2134,1,352,352,10515.0224609375,,,1.0,0
1370,1185,5,183,187,10500.6009765625,1014.7889601181287,1.7817586544710693,1.0,0
1371,1634,1,267,267,10483.8232421875,,,1.0,0
1372,226,20,31,50,10437.668701171875,1117.3235917681998,1.8712629978075423,1.0,0
1373,927,1,138,138,10431.30859375,,,1.0,0
1374,1919,3,318,320,10426.815104166666,988.8314222529742,1.5585760994828792,1.0,0
1375,1308,4,204,207,10422.59765625,1451.9091996330417,1.8693829425799426,1.0,0
1376,33,9,0,8,10417.352430555555,1444.5279002993843,1.5501789929662086,1.0,0
1377,1034,24,157,180,10414.876668294271,1302.03515267162,1.7425918789185413,1.0,0
1378,1153,4,177,180,10386.5947265625,1092.210177325651,1.840625104809437,1.0,0
1379,1834,7,302,308,10384.614955357143,1125.2331781894513,1.7819044889183442,1.0,0
1380,538,2,80,81,10383.955078125,506.8629795892821,2.23606797749979,1.0,0
1381,1354,1,214,214,10367.5498046875,,,1.0,0
1382,239,5,32,36,10332.7533203125,1399.903524266178,2.056717904755908,1.0,0
1383,2023,1,333,333,10331.5537109375,,,1.0,0
1384,524,4,77,80,10330.069091796875,1024.3783318280957,1.673254945945695,1.0,0
1385,1617,2,264,265,10323.4072265625,1437.9361662411445,1.8027756377319946,1.0,0
1386,336,2,51,52,10319.8828125,26.397732452343103,2.1213203435596424,1.0,0
1387,954,7,142,148,10311.588588169643,946.5944479682707,2.1543801840501673,1.0,0
1388,720,6,113,118,10309.077311197916,1536.6112473416229,1.7180966201985737,1.0,0
1389,1094,40,167,206,10304.897741699218,1551.8400155940249,2.279115167584057,1.0,0
1390,1172,67,182,248,10300.800183652053,1146.1788356459265,1.7258257227082654,1.0,0
1391,1105,3,169,171,10293.8359375,1493.1186902710872,1.6084946000525449,1.0,0
1392,615,9,93,101,10278.817491319445,476.24468302410594,1.8593104619065777,1.0,0
1393,1815,1,298,298,10277.77734375,,,1.0,0
1394,164,2,19,20,10263.794921875,1653.0582126698996,1.8027756377319946,1.0,0
1395,1445,1,235,235,10246.9677734375,,,1.0,0
1396,1059,17,161,177,10245.13419117647,1044.9513984618716,1.8238675201321721,1.0,0
1397,986,1,147,147,10240.2177734375,,,1.0,0
1398,1488,1,242,242,10234.9365234375,,,1.0,0
1399,127,1,14,14,10230.8193359375,,,1.0,0
1400,1340,1,210,210,10210.263671875,,,1.0,0
1401,1409,3,226,228,10162.972330729166,1210.0305898150696,2.0806354603730726,1.0,0
1402,1466,3,238,240,10141.803385416666,279.0895047719019,2.155886932763717,1.0,0
1403,2079,3,342,344,10139.759114583334,121.28343605771732,1.895351631723165,1.0,0
1404,1568,1,256,256,10131.185546875,,,1.0,0
1405,427,3,64,66,10113.829427083334,998.7765646949409,1.8027756377319946,1.0,0
1406,1613,1,264,264,10103.5224609375,,,1.0,0
1407,780,2,124,125,10098.70068359375,1227.5974485948886,1.8027756377319946,1.0,0
1408,632,1,95,95,10081.6357421875,,,1.0,0
1409,62,2,3,4,10072.80224609375,2093.98969971923,1.8027756377319946,1.0,0
1410,32,85,0,84,10072.449626608455,1507.3675515644056,1.7119550546895448,1.0,0
1411,1760,4,289,292,10054.06494140625,2515.295514115535,1.8429628033966026,1.0,0
1412,1220,7,189,195,10051.28989955357,961.5325933265062,1.7729616143629083,1.0,0
1413,1306,38,204,241,10046.676899157072,1283.3999202883438,1.9490762900052128,1.0,0
1414,1556,1,254,254,10039.6669921875,,,1.0,0
1415,643,1,97,97,10031.34765625,,,1.0,0
1416,889,17,132,148,10005.43612132353,973.0026198179287,2.1272096999852805,1.0,0
1417,547,2,82,83,9990.79833984375,1209.1919562650585,1.7029386365926635,1.0,0
1418,1954,2,323,324,9951.0615234375,151.8636108711991,2.127204738618262,1.0,0
1419,1136,23,174,196,9950.427904211956,834.846193947214,2.1702850535843052,1.0,0
1420,1538,4,250,253,9943.263671875,322.53107797082004,1.6313708498984845,1.0,0
1421,135,1,15,15,9938.0146484375,,,1.0,0
1422,1182,2,182,183,9930.869140625,6.181660063654271,2.23606797749979,1.0,0
1423,322,5,48,52,9924.338671875,1291.0857034395594,2.1534017897781506,1.0,0
1424,1837,1,303,303,9908.3388671875,,,1.0,0
1425,930,3,138,140,9879.9990234375,113.02106620002817,2.178694160529716,1.0,0
1426,2024,1,333,333,9864.7958984375,,,1.0,0
1427,1496,2,243,244,9860.65087890625,599.1286754567045,2.23606797749979,1.0,0
1428,895,2,133,134,9857.87646484375,36.85725043538279,1.5811388300841898,1.0,0
1429,258,5,36,40,9814.27197265625,1517.287916164939,2.129427613711299,1.0,0
1430,394,2,61,62,9813.783203125,1548.519656624715,1.8027756377319946,1.0,0
1431,105,1,10,10,9810.103515625,,,1.0,0
1432,1209,1,186,186,9806.404296875,,,1.0,0
1433,751,14,120,133,9804.41978236607,1009.7087443104164,1.7226637595457477,1.0,0
1434,1288,17,201,217,9764.14372702206,880.6657367184116,1.8345357468705397,1.0,0
1435,126,1,13,13,9757.2734375,,,1.0,0
1436,664,2,101,102,9743.23876953125,1549.680444221565,1.7029386365926635,1.0,0
1437,1739,1,286,286,9740.96484375,,,1.0,0
1438,1043,2,158,159,9723.705078125,407.9149865328536,1.999999999999909,1.0,0
1439,918,4,136,139,9717.060791015625,1229.3753851038427,1.7731412511734197,1.0,0
1440,755,3,120,122,9712.827473958334,931.2200581781128,2.0194218076158923,1.0,0
1441,1173,25,182,206,9706.4941015625,971.95185052051,1.6818413361352749,1.0,0
1442,662,1,100,100,9705.650390625,,,1.0,0
1443,1777,7,291,297,9702.35239955357,556.0879157983159,1.691634000257493,1.0,0
1444,608,3,92,94,9697.300130208334,1273.442700204291,1.5585760994828792,1.0,0
1445,1317,2,205,206,9696.33251953125,1489.3236323891517,1.8027756377319946,1.0,0
1446,1356,4,215,218,9685.51025390625,1398.0764569240396,2.0151387749504264,1.0,0
1447,1267,3,197,199,9680.7109375,1158.861767901622,1.7029386365926635,1.0,0
1448,567,2,85,86,9663.76416015625,801.6733362286902,1.9525624189766635,1.0,0
1449,216,2,28,29,9663.57373046875,1505.3592121476613,1.8027756377319946,1.0,0
1450,414,2,63,64,9647.021484375,132.88635641751875,2.441311123146793,1.0,0
1451,85,1,6,6,9633.6220703125,,,1.0,0
1452,674,3,103,105,9609.084635416666,460.267734935297,2.1183487452550556,1.0,0
1453,1911,1,317,317,9588.314453125,,,1.0,0
1454,1524,1,248,248,9558.49609375,,,1.0,0
1455,1335,4,209,212,9558.137939453125,1027.9413807493158,1.7731128001088072,1.0,0
1456,1759,1,289,289,9544.1474609375,,,1.0,0
1457,372,1,57,57,9543.8154296875,,,1.0,0
1458,310,4,46,49,9536.8603515625,1280.1279143575998,2.0351837584879964,1.0,0
1459,337,35,52,86,9527.022279575893,989.745461751162,1.8886435596589692,1.0,0
1460,1558,105,255,359,9517.29677734375,926.9305286099993,1.7060862017574339,1.0,0
1461,47,1,1,1,9500.5498046875,,,1.0,0
1462,385,3,59,61,9494.6171875,1313.389706505787,2.1513878188659974,1.0,0
1463,945,4,141,144,9490.123046875,942.8563459906852,1.57134840263677,1.0,0
1464,474,2,67,68,9476.73828125,2102.6924992927593,2.5,1.0,0
1465,2146,5,355,359,9465.9814453125,920.8512021380499,1.7852712953491816,1.0,0
1466,1941,1,322,322,9424.482421875,,,1.0,0
1467,539,2,80,81,9418.9326171875,284.96265175024666,2.4758836806280287,1.0,0
1468,1487,1,242,242,9416.1923828125,,,1.0,0
1469,1130,3,173,175,9390.758138020834,990.8553940225812,2.1513878188659974,1.0,0
1470,2057,1,338,338,9378.078125,,,1.0,0
1471,1028,1,155,155,9375.751953125,,,1.0,0
1472,1380,2,219,220,9352.2490234375,84.32662686029181,2.1095023109728612,1.0,0
1473,1709,1,281,281,9351.8212890625,,,1.0,0
1474,325,1,49,49,9333.7529296875,,,1.0,0
1475,2016,2,332,333,9304.4072265625,1808.1466171623304,1.923538406167114,1.0,0
1476,459,8,66,73,9303.297546386719,673.9282514001917,2.1457530498833726,1.0,0
1477,304,3,45,47,9302.321940104166,690.6848389857316,1.6084946000525449,1.0,0
1478,1996,1,329,329,9298.1337890625,,,1.0,0
1479,578,4,88,91,9297.748291015625,868.7311377113296,1.8717388617658595,1.0,0
1480,1828,1,301,301,9291.8876953125,,,1.0,0
1481,676,3,104,106,9288.871744791666,1335.024654301623,1.5585760994828792,1.0,0
1482,1042,50,158,207,9285.90314453125,882.9339096224446,1.8380280457048719,1.0,0
1483,52,1,1,1,9276.5703125,,,1.0,0
1484,689,15,107,121,9267.206966145834,850.7625438841252,1.9425099544542923,1.0,0
1485,619,1,93,93,9266.93359375,,,1.0,0
1486,2027,1,333,333,9257.4287109375,,,1.0,0
1487,1421,6,229,234,9244.068684895834,928.3201985527712,1.8427400206407634,1.0,0
1488,914,2,135,136,9240.68701171875,1314.7939346178869,1.8027756377319946,1.0,0
1489,365,2,56,57,9232.41845703125,174.84941499752395,1.346291201783626,1.0,0
1490,491,2,70,71,9199.65283203125,1409.8707942609053,1.8027756377319946,1.0,0
1491,1284,3,199,201,9198.5908203125,994.206492432472,2.1513878188659974,1.0,0
1492,601,1,90,90,9197.4619140625,,,1.0,0
1493,494,2,71,72,9173.4287109375,206.72377233423276,1.7677669529663689,1.0,0
1494,1382,8,220,227,9163.929565429688,1104.9662089285428,1.8729007224604661,1.0,0
1495,916,29,136,164,9158.538641567888,672.488163996168,1.9101020812300533,1.0,0
1496,300,1,44,44,9146.748046875,,,1.0,0
1497,432,2,64,65,9131.36962890625,1236.5080988921848,1.8027756377319946,1.0,0
1498,293,1,43,43,9129.08203125,,,1.0,0
1499,555,2,83,84,9127.44580078125,133.20745471170991,2.1213203435596424,1.0,0
1500,2143,1,354,354,9063.4541015625,,,1.0,0
1501,1364,2,216,217,9061.9560546875,1105.8942897567802,1.8027756377319946,1.0,0
1502,2170,1,359,359,9049.8837890625,,,1.0,0
1503,1003,3,150,152,9048.7431640625,1059.1291476015072,1.9620479906458184,1.0,0
1504,1922,1,319,319,9039.482421875,,,1.0,0
1505,1973,1,326,326,9033.6962890625,,,1.0,0
1506,1070,8,162,169,9011.91552734375,1028.7412691836753,2.1511272815917715,1.0,0
1507,353,1,54,54,9008.048828125,,,1.0,0
1508,683,2,105,106,9002.79052734375,58.610451432393155,2.1095023109728612,1.0,0
1509,2118,1,348,348,8991.3994140625,,,1.0,0
1510,868,3,130,132,8977.854817708334,1359.300795066565,1.8027756377319946,1.0,0
1511,1396,1,223,223,8977.169921875,,,1.0,0
1512,515,2,75,76,8959.709716796875,1143.5011148122587,1.8027756377319946,1.0,0
1513,1967,1,325,325,8942.0693359375,,,1.0,0
1514,769,12,123,134,8933.485717773438,828.3985768467354,1.9005169898455383,1.0,0
1515,265,2,38,39,8928.6025390625,204.7087942214375,1.4142135623730951,1.0,0
1516,535,2,80,81,8925.51123046875,13.330758213678028,2.1095023109728612,1.0,0
1517,647,1,98,98,8913.9013671875,,,1.0,0
1518,2112,1,348,348,8895.216796875,,,1.0,0
1519,1660,1,271,271,8892.90234375,,,1.0,0
1520,1453,3,236,238,8883.59765625,1025.8873548929234,1.7029386365926635,1.0,0
1521,2169,2,358,359,8875.75732421875,88.95113283061046,2.23606797749979,1.0,0
1522,585,1,88,88,8871.759765625,,,1.0,0
1523,1842,2,303,304,8865.76513671875,1485.3599674242973,1.8027756377319946,1.0,0
1524,1945,3,322,324,8860.050130208334,1022.464383486338,1.9934941774661286,1.0,0
1525,180,4,23,26,8776.13232421875,982.0915152169405,1.673254945945695,1.0,0
1526,1987,9,328,336,8764.077473958334,850.7271284007433,1.780432108359133,1.0,0
1527,468,1,67,67,8755.263671875,,,1.0,0
1528,1329,1,208,208,8733.7373046875,,,1.0,0
1529,2164,1,358,358,8713.66015625,,,1.0,0
1530,1113,1,171,171,8707.2060546875,,,1.0,0
1531,1242,1,192,192,8686.9833984375,,,1.0,0
1532,40,2,0,1,8668.93505859375,700.9575762192953,0.7071067811865476,1.0,0
1533,1823,1,300,300,8660.6435546875,,,1.0,0
1534,1792,1,295,295,8660.6064453125,,,1.0,0
1535,213,2,28,29,8623.64453125,279.8665110811483,1.4142135623730951,1.0,0
1536,1779,1,291,291,8615.794921875,,,1.0,0
1537,1476,8,240,247,8615.468444824219,804.6508635255977,1.8328592162491053,1.0,0
1538,587,2,88,89,8600.4765625,184.6073504711051,2.202271554554573,1.0,0
1539,368,2,56,57,8597.662109375,161.38745533030544,2.1213203435596424,1.0,0
1540,1279,5,198,202,8597.241015625,1379.4963526679971,2.3160571143605035,1.0,0
1541,2041,1,335,335,8591.9697265625,,,1.0,0
1542,902,1,134,134,8585.0224609375,,,1.0,0
1543,1606,1,263,263,8570.8974609375,,,1.0,0
1544,1833,2,302,303,8569.85986328125,1690.2455383410315,1.4837078178970404,1.0,0
1545,558,2,84,85,8534.982421875,588.467521555592,2.4758836806280287,1.0,0
1546,1528,6,249,254,8525.046875,731.9977527852299,1.8427400206407634,1.0,0
1547,1377,19,219,237,8521.53474506579,775.432774649117,1.8184373536078309,1.0,0
1548,1429,1,230,230,8505.2392578125,,,1.0,0
1549,1846,4,305,308,8500.587890625,102.98797453582581,1.8755448432305981,1.0,0
1550,1004,10,150,159,8487.78662109375,600.7257421401765,2.149653709083393,1.0,0
1551,1541,3,250,252,8487.21728515625,1141.5761910613503,2.310660171779821,1.0,0
1552,1926,1,320,320,8476.326171875,,,1.0,0
1553,2000,1,329,329,8471.86328125,,,1.0,0
1554,1019,1,153,153,8463.599609375,,,1.0,0
1555,1870,11,310,320,8458.956232244318,965.4652281594241,1.8099866063591399,1.0,0
1556,1566,3,256,258,8449.756184895834,1388.3086981559534,1.7029386365926635,1.0,0
1557,693,1,108,108,8434.7470703125,,,1.0,0
1558,1584,6,259,264,8432.383138020834,433.883045497876,1.9692399602966084,1.0,0
1559,1492,15,243,257,8420.81630859375,838.1706446134367,1.943734616927437,1.0,0
1560,227,1,31,31,8414.771484375,,,1.0,0
1561,1537,1,250,250,8388.982421875,,,1.0,0
1562,746,1,118,118,8378.513671875,,,1.0,0
1563,1138,1,175,175,8370.9775390625,,,1.0,0
1564,284,1,42,42,8370.4306640625,,,1.0,0
1565,1802,5,297,301,8367.9580078125,567.2568273877383,1.758088578986271,1.0,0
1566,517,2,75,76,8361.490966796875,855.0485043978355,1.8027756377319946,1.0,0
1567,1817,3,299,301,8360.3369140625,725.7386701240226,1.5381452881162727,1.0,0
1568,2058,1,338,338,8340.2265625,,,1.0,0
1569,359,1,55,55,8340.0625,,,1.0,0
1570,695,1,108,108,8339.1357421875,,,1.0,0
1571,344,2,52,53,8317.82177734375,88.54095565480499,2.1213203435596424,1.0,0
1572,1333,17,209,225,8313.265567555147,812.8655342345269,1.8321239451251825,1.0,0
1573,660,2,100,101,8310.044921875,1322.8200109047339,1.8027756377319946,1.0,0
1574,185,2,23,24,8305.83349609375,1390.7692436933446,1.8027756377319946,1.0,0
1575,102,1,10,10,8298.919921875,,,1.0,0
1576,958,1,143,143,8297.796875,,,1.0,0
1577,1619,2,264,265,8285.381591796875,687.3426632786073,2.2669117514558472,1.0,0
1578,2111,6,348,353,8282.062174479166,495.70131796819487,2.0543631844708843,1.0,0
1579,1848,5,305,309,8277.02919921875,1020.3807877540587,1.7778163874471618,1.0,0
1580,1890,1,314,314,8276.9267578125,,,1.0,0
1581,1498,44,244,287,8272.547707297585,938.7264505706853,1.8491454691384748,1.0,0
1582,1533,1,249,249,8259.9423828125,,,1.0,0
1583,221,2,29,30,8259.88134765625,1249.4031301733153,1.8027756377319946,1.0,0
1584,1742,1,286,286,8244.6220703125,,,1.0,0
1585,30,52,0,51,8231.49923001803,1289.8908396117308,1.5834309424153241,1.0,0
1586,1581,1,258,258,8225.09765625,,,1.0,0
1587,391,2,60,61,8224.265625,30.04927606456426,2.061552812808819,1.0,0
1588,2074,1,341,341,8201.7607421875,,,1.0,0
1589,1643,1,269,269,8199.5712890625,,,1.0,0
1590,596,1,90,90,8194.2470703125,,,1.0,0
1591,165,1,20,20,8189.22216796875,,,1.0,0
1592,1036,24,157,180,8186.660257975261,837.5173971208866,1.6707658153033589,1.0,0
1593,1159,1,178,178,8178.1357421875,,,1.0,0
1594,1592,2,260,261,8174.095947265625,600.0598605098588,2.1095023109728612,1.0,0
1595,867,1,130,130,8173.76611328125,,,1.0,0
1596,764,1,122,122,8172.5048828125,,,1.0,0
1597,417,1,63,63,8162.59765625,,,1.0,0
1598,299,3,44,46,8120.2431640625,1029.118269758065,1.8027756377319946,1.0,0
1599,1330,1,208,208,8105.82568359375,,,1.0,0
1600,1310,16,205,220,8096.80126953125,799.0304210673623,2.218692251105444,1.0,0
1601,612,3,92,94,8071.769368489583,935.9048503450582,1.8027756377319946,1.0,0
1602,1625,8,266,273,8032.003112792969,1077.4246874846244,1.9680218247328674,1.0,0
1603,1752,3,288,290,8017.737141927083,989.8488315700932,1.5585760994828792,1.0,0
1604,289,1,43,43,8005.1376953125,,,1.0,0
1605,2045,1,336,336,7983.2783203125,,,1.0,0
1606,1590,10,260,269,7951.63251953125,765.3178481089,1.8615773164699125,1.0,0
1607,1390,1,222,222,7930.580078125,,,1.0,0
1608,347,2,53,54,7929.35302734375,107.04036060401164,1.4142135623730951,1.0,0
1609,1713,6,282,287,7928.772542317708,698.3932950331865,1.9079946293877295,1.0,0
1610,312,2,46,47,7915.39208984375,783.6945938898494,1.8027756377319946,1.0,0
1611,1747,5,287,291,7900.491796875,859.9326084799931,1.7528571371623292,1.0,0
1612,1905,3,316,318,7895.673014322917,619.7666087597463,1.7528571371623236,1.0,0
1613,1469,23,239,261,7893.557532269022,783.9434627605629,1.8389196043222809,1.0,0
1614,1562,2,255,256,7883.200927734375,930.5915392105757,1.8027756377319946,1.0,0
1615,2147,5,355,359,7871.00029296875,714.2949234761174,1.777816387447159,1.0,0
1616,1156,7,177,183,7863.163225446428,738.7971251592526,2.0946510762920134,1.0,0
1617,919,1,136,136,7858.78515625,,,1.0,0
1618,328,2,49,50,7853.27734375,776.639408359202,1.8027756377319946,1.0,0
1619,1485,1,242,242,7846.74560546875,,,1.0,0
1620,754,2,120,121,7841.896728515625,866.9208548753163,2.23606797749979,1.0,0
1621,1789,5,294,298,7831.81083984375,663.5559289020332,1.9151370619639556,1.0,0
1622,1471,1,239,239,7824.41455078125,,,1.0,0
1623,1087,3,165,167,7817.965983072917,1152.1583221546798,2.2534695471649933,1.0,0
1624,508,1,74,74,7813.017578125,,,1.0,0
1625,1413,14,227,240,7811.024309430803,624.374097996341,1.900378028577698,1.0,0
1626,1414,2,227,228,7809.84033203125,1346.7808489910542,1.8027756377319946,1.0,0
1627,995,1,148,148,7806.2080078125,,,1.0,0
1628,1656,8,271,278,7797.831726074219,671.9929780293126,1.83519159072304,1.0,0
1629,18,73,0,72,7792.147293717894,1492.1827066460385,1.5527418368680839,1.0,0
1630,933,1,139,139,7786.4716796875,,,1.0,0
1631,1790,1,294,294,7780.40869140625,,,1.0,0
1632,1912,1,317,317,7778.6767578125,,,1.0,0
1633,1143,1,176,176,7769.55224609375,,,1.0,0
1634,921,2,137,138,7764.09912109375,98.32720302099224,1.8811934746029304,1.0,0
1635,1552,2,253,254,7760.509765625,68.71848762673757,1.4142135623730951,1.0,0
1636,2098,1,346,346,7754.50732421875,,,1.0,0
1637,1079,1,164,164,7754.279296875,,,1.0,0
1638,1838,5,303,307,7754.23994140625,440.9518473066016,1.6833879906748792,1.0,0
1639,917,1,136,136,7738.7978515625,,,1.0,0
1640,757,72,121,192,7737.160732693143,1474.3862075283528,2.2003496118119363,1.0,0
1641,924,1,137,137,7735.93603515625,,,1.0,0
1642,1450,1,235,235,7729.9150390625,,,1.0,0
1643,2038,5,335,339,7729.7392578125,440.0567168061786,1.6368817003606269,1.0,0
1644,111,1,11,11,7728.7080078125,,,1.0,0
1645,584,1,88,88,7688.72265625,,,1.0,0
1646,1981,8,327,334,7688.3114013671875,831.3454942815488,1.774803443360139,1.0,0
1647,1304,1,203,203,7685.9072265625,,,1.0,0
1648,384,1,59,59,7674.49462890625,,,1.0,0
1649,1720,1,283,283,7673.43359375,,,1.0,0
1650,2070,5,340,344,7673.16650390625,848.7297834267492,1.777816387447159,1.0,0
1651,574,3,86,88,7656.835774739583,981.0396219619184,1.8027756377319946,1.0,0
1652,1773,3,290,292,7655.557454427083,1020.4361176340748,1.9398041797053045,1.0,0
1653,1652,1,270,270,7654.2236328125,,,1.0,0
1654,745,1,118,118,7652.0888671875,,,1.0,0
1655,1701,5,280,284,7643.1865234375,944.8838526233094,1.8037584406291503,1.0,0
1656,1883,3,312,314,7629.67578125,223.05883977809742,1.4142135623730951,1.0,0
1657,877,1,131,131,7619.7998046875,,,1.0,0
1658,431,1,64,64,7607.935546875,,,1.0,0
1659,1680,6,275,280,7601.384521484375,783.0419787080879,1.9926642483397081,1.0,0
1660,155,1,18,18,7598.15625,,,1.0,0
1661,1539,40,250,289,7576.184765625,935.0468738512205,1.630972799838983,1.0,0
1662,215,1,28,28,7574.732421875,,,1.0,0
1663,616,7,93,99,7564.271414620535,833.5913553111126,2.0863048706948075,1.0,0
1664,709,4,111,114,7563.9566650390625,708.7994937823403,1.8027756377319946,1.0,0
1665,380,2,58,59,7540.951171875,1287.326565052206,1.8027756377319946,1.0,0
1666,2114,1,348,348,7532.6611328125,,,1.0,0
1667,467,1,67,67,7525.0634765625,,,1.0,0
1668,1157,4,177,180,7518.1185302734375,535.1241667004274,2.3024331359673287,1.0,0
1669,971,1,145,145,7491.5009765625,,,1.0,0
1670,1403,1,225,225,7489.14453125,,,1.0,0
1671,1358,2,215,216,7474.906982421875,412.64894213678366,2.23606797749979,1.0,0
1672,1198,8,185,192,7465.144958496094,594.6633051673227,2.147975097108532,1.0,0
1673,669,4,101,104,7463.444580078125,826.8067337925733,2.0334654760135344,1.0,0
1674,1064,3,161,163,7463.136881510417,567.4110081478015,2.0806354603730726,1.0,0
1675,1765,34,289,322,7460.961483226103,728.2569536985982,1.9829397310868255,1.0,0
1676,640,3,97,99,7457.4873046875,1483.6114098716055,1.8027756377319946,1.0,0
1677,2126,8,350,357,7451.577392578125,725.1271236506572,1.6181080020382441,1.0,0
1678,1039,1,157,157,7447.134765625,,,1.0,0
1679,1328,1,208,208,7446.0166015625,,,1.0,0
1680,1031,1,156,156,7444.26953125,,,1.0,0
1681,738,1,116,116,7436.8486328125,,,1.0,0
1682,1678,2,274,275,7424.73828125,1305.1865355488942,1.8027756377319946,1.0,0
1683,808,234,126,359,7424.593524639423,814.7257648199254,1.647262360519631,1.0,0
1684,717,1,112,112,7424.5595703125,,,1.0,0
1685,349,2,53,54,7421.75732421875,1131.5496981956708,1.8027756377319946,1.0,0
1686,898,3,133,135,7413.938802083333,960.8908444892993,1.8027756377319946,1.0,0
1687,708,3,111,113,7409.4443359375,613.0620898300714,2.3063978836048413,1.0,0
1688,2052,1,338,338,7404.94384765625,,,1.0,0
1689,666,1,101,101,7400.439453125,,,1.0,0
1690,965,1,144,144,7383.58203125,,,1.0,0
1691,1516,1,246,246,7381.46630859375,,,1.0,0
1692,607,1,91,91,7379.1015625,,,1.0,0
1693,1127,3,173,175,7378.208821614583,538.7629165088653,1.8027756377319946,1.0,0
1694,691,3,107,109,7373.873209635417,573.5013464644001,1.8027756377319946,1.0,0
1695,1322,1,207,207,7351.947265625,,,1.0,0
1696,879,1,131,131,7351.48974609375,,,1.0,0
1697,1683,1,275,275,7351.19482421875,,,1.0,0
1698,478,4,68,71,7348.7559814453125,550.1903294956883,2.038183167753143,1.0,0
1699,257,1,36,36,7346.61376953125,,,1.0,0
1700,980,9,147,155,7316.669216579861,620.2608222071158,1.6448000474028888,1.0,0
1701,147,101,18,118,7306.215225672958,743.7724135125073,1.6693118040010249,1.0,0
1702,1477,1,240,240,7291.1650390625,,,1.0,0
1703,1379,1,219,219,7289.70458984375,,,1.0,0
1704,1053,1,160,160,7285.291015625,,,1.0,0
1705,750,26,120,145,7284.211763822115,544.7790813907571,1.6664352162126768,1.0,0
1706,1189,3,184,186,7282.008626302083,556.5160704415475,2.4797470775115498,1.0,0
1707,16,47,0,46,7271.916638962766,808.5556199167248,2.1132837247044405,1.0,0
1708,579,3,88,90,7264.543131510417,304.62777392045757,2.375615961245636,1.0,0
1709,187,2,23,24,7255.8544921875,941.3062094940533,1.8027756377319946,1.0,0
1710,1442,1,234,234,7253.5830078125,,,1.0,0
1711,1988,1,328,328,7247.80322265625,,,1.0,0
1712,1179,1,182,182,7246.0166015625,,,1.0,0
1713,1705,9,280,288,7229.913248697917,616.4283163214176,1.8102065885541019,1.0,0
1714,327,1,49,49,7212.390625,,,1.0,0
1715,2082,16,343,358,7186.483703613281,541.3326548647332,2.009480265592767,1.0,0
1716,906,1,134,134,7170.9404296875,,,1.0,0
1717,1799,3,296,298,7156.09423828125,168.41192533932534,1.4142135623730951,1.0,0
1718,505,2,73,74,7150.864501953125,650.631806044017,2.23606797749979,1.0,0
1719,12,120,0,119,7124.752990722656,1801.3777771515468,2.173267407312872,1.0,0
1720,1521,1,247,247,7124.41259765625,,,1.0,0
1721,1337,2,209,210,7105.2626953125,147.39999931495905,2.1505813167606567,1.0,0
